86,850000,16970,13478,18987,18508,707063,708481,708087,15577,20053,15205,13488,13266,14125,863470,18981,16935,22743,290971,18502,19671,13611,487420,16837,16696,17256,860806,16826,-18029,707874,-29300,45435,31801,1880,30459,15706,-24522,1046,-24475,67421,174174,54696,147853,-17676,-29649,20798,-29281,58064,14266,49526852,49528305,49526948,49999417,50000217,49999607,15318,13811,18691,709366,704428,710583,13280309,21629982,6120895,732146,2895598,2192109,3404938,737064,6901894,3072595,8291400,735073,5445865,3936287,6861351,734768,17277,16702
87,860000,44099,38615,46796,46966,706771,708510,708165,41230,48944,41709,38629,38562,38624,876391,46783,43457,52368,302940,46954,48534,39757,473874,43964,43728,44670,863403,43948,46818,707812,36178,71054,-9574,2050,-31125,42288,16737,989,35810,40365,190055,56385,139836,45151,2892,-38797,36187,-7402,-51201,49546428,49547915,49546856,49999486,50000118,49999508,40898,37666,45587,709366,704428,710583,13312758,21620515,6156162,730042,2930065,2217582,3446613,736858,6935491,3099164,8294772,737837,5480900,3962383,6903911,734912,44703,43739
88,870000,69978,66593,71995,71387,706414,708556,708179,68531,72634,68037,66584,66263,67244,873710,71978,70141,72543,317810,71370,71906,66501,461893,69931,69785,70364,866247,69930,-18239,707713,-29287,38748,35996,2220,29363,63427,-24200,907,-20332,13834,205795,53150,128069,-18070,-30941,22977,-29257,58075,14270,49562637,49563952,49563179,49999585,49999969,49999451,67144,64093,69565,709366,704428,710583,13319225,21626839,6160510,729901,2941278,2224472,3462748,736330,6940859,3102140,8299349,737975,5490291,3968182,6917765,734729,70384,69792
89,879999,73324,74298,73974,71682,706350,708599,708138,75001,71546,72655,74281,73515,76343,868872,73961,74861,66607,330101,71661,70473,71815,450848,73277,73319,73137,868558,73291,46608,707693,36178,26467,32104,2202,-31353,64304,17077,833,36296,9016,204179,51413,117690,45463,1458,-37027,36189,-7403,-51201,49557522,49558749,49558056,49999722,49999798,49999432,75327,75260,74005,709366,704428,710583,13291241,21620936,6134701,731239,2908453,2202865,3418159,737408,6917400,3086066,8289144,736641,5459543,3947962,6874923,735102,73130,73318
90,889999,51420,55427,51185,47600,706682,708580,707983,55311,46608,51784,55440,54384,58498,861215,51175,53774,39416,342694,47576,45404,51331,437520,51271,51447,50720,871041,51285,-18443,707746,-29296,69819,-9035,2061,29387,41751,-22888,954,-23878,33989,191056,47705,134688,-17578,-32437,24697,-29271,58068,14267,49537228,49538479,49537953,49999883,49999638,49999432,59502,62691,55772,709366,704428,710583,13268439,21631199,6108699,732842,2883390,2175126,3404830,734451,6890560,3056701,8312061,732474,5433574,3919357,6862284,733263,50694,51439
91,899999,22405,25645,22590,18960,707029,708555,708009,25800,18632,22536,25663,24628,28701,842511,22585,24612,13647,355404,18951,17523,21793,423893,22206,22360,21726,874060,22213,46373,707861,36170,57159,37007,1928,-30500,14832,18314,1068,32001,64248,178596,39128,150923,46473,-335,-35250,36170,-7406,-51205,49522092,49523235,49522992,50000026,49999505,49999440,31638,35436,27859,709366,704428,710583,13265837,21632702,6105618,733037,2878406,2160631,3418521,730820,6888815,3044019,8347283,729620,5429628,3905312,6880033,731168,21704,22353
92,910000,9846,9338,10946,9282,707171,708529,707911,10437,10279,8739,9346,8751,11052,821951,10943,10944,10250,326166,9277,9625,7727,475679,9825,9811,9865,866831,9822,-18269,707867,-29298,12839,16124,1834,29444,7239,-23759,1095,-25256,32638,169930,43190,154768,-16115,-31405,21864,-29278,58065,14268,49520459,49521462,49521386,50000110,49999421,49999436,10023,13102,10702,709366,704428,710583,13268010,21632585,6107818,732913,2882619,2173901,3405099,734233,6889493,3054446,8316383,732047,5432751,3917742,6863326,733073,9867,9811
93,920000,24599,19996,27027,26850,706903,708389,707963,22460,28675,22509,20007,19863,20360,871627,27015,24216,32137,292341,26835,28298,20672,483435,24432,24236,25018,861085,24422,46907,707749,36173,60027,-10883,1950,-30916,22919,17161,1076,33967,61367,180705,54992,152100,45339,3381,-39641,36178,-7405,-51205,49532807,49533726,49533891,50000114,49999390,49999440,22482,23179,28860,709366,704428,710583,13290480,21621836,6133653,731310,2905911,2201289,3414526,737525,6913642,3083281,8288171,736376,5456851,3945880,6871808,735076,25046,24245
94,930000,54190,48959,56841,56845,706549,708505,707829,51512,58746,51772,48961,48822,49129,875443,56824,53738,61384,308420,56804,58203,49830,469743,54076,53851,54749,864449,54075,-18167,707625,-29289,66480,34508,2125,28746,47391,-24163,991,-23255,30694,197023,51356,140102,-18146,-30461,22359,-29261,58075,14270,49553726,49554423,49554966,50000049,49999409,49999451,50814,50164,56881,709366,704428,710583,13317755,21624623,6159776,729907,2940088,2223971,3460613,736462,6939154,3101304,8297547,737957,5488891,3967389,6915553,734769,54781,53861
95,939999,74165,72157,75688,74669,706316,708446,707883,73645,75420,72650,72137,71700,73144,872622,75659,74710,73592,322044,74620,74580,71338,458209,74115,74036,74346,867127,74136,46671,707545,36183,19082,-4976,2208,-31534,63641,17800,940,35054,6426,204799,50303,132732,45312,1921,-37560,36193,-7395,-51199,49563911,49564387,49565079,49999965,49999482,49999481,72495,71681,74657,709366,704428,710583,13310728,21614600,6156074,729954,2932109,2218570,3450050,736673,6939023,3101108,8297828,737924,5482846,3963450,6907057,734849,74357,74039
96,949999,68266,70578,68488,65697,706488,708523,707914,70897,65137,68043,70576,69692,73027,866947,68468,70156,58959,334171,65656,63987,67387,446793,68186,68291,67855,869390,68208,-18369,707639,-29289,45665,-10313,2144,29115,57021,-23092,947,-23050,16715,198834,48988,133701,-17799,-31876,24073,-29263,58074,14270,49551628,49552096,49552849,49999894,49999588,49999527,72440,72245,68960,709366,704428,710583,13279975,21627303,6121439,732073,2898256,2194547,3407274,737208,6903344,3074490,8289179,735371,5447874,3938401,6862526,734892,67838,68286
97,959999,41390,45549,41269,37309,706824,708513,708098,45512,36470,41730,45569,44419,48943,855787,41257,43927,29536,347245,37296,35222,41153,432961,41207,41396,40616,872043,41217,46459,707809,36173,72172,35586,2018,-30348,28237,17587,1010,33395,43717,187121,40144,142806,45971,326,-35821,36175,-7403,-51204,49531129,49531632,49532639,49999867,49999726,49999596,50683,51438,44007,709366,704428,710583,13266722,21629421,6107573,732877,2879908,2167574,3409726,732786,6889896,3050630,8329409,731090,5430978,3912114,6869927,732259,40588,41387
98,970000,15358,17593,15761,12714,707022,708478,707981,17927,12789,15213,17605,16707,20213,833159,15756,17212,9311,356271,12708,11832,14426,426833,15211,15319,14875,874197,15216,-18576,707824,-29299,41130,-5413,1927,30256,7165,-16458,1096,-25079,67489,178536,27591,154882,-16520,32677,25381,-29280,58068,14265,49520058,49520538,49521760,49999867,49999866,49999672,22366,24416,17881,709366,704428,710583,13264857,21632860,6104591,733096,2879395,2162885,3416951,731332,6886338,3043890,8341268,729851,5429463,3906624,6876929,731435,14859,15314
99,980000,11909,9832,13478,12463,706982,708417,707967,11486,13753,10417,9838,9431,11033,841568,13472,12435,15258,301025,12457,13254,9121,487801,11836,11753,12082,862011,11830,46869,707786,36169,27548,-15091,1931,-30751,8662,20248,1098,33353,58140,178911,42906,155282,46511,2980,-40057,36173,-7408,-51208,49522973,49523495,49524808,49999883,50000003,49999756,10193,13189,14500,709366,704428,710583,13273293,21626538,6115051,732416,2886953,2182003,3401340,735864,6895874,3063749,8303683,733597,5437881,3926222,6860065,733966,12094,11757
100,990000,33994,28696,36694,36678,706788,708363,708018,31379,38692,31638,28707,28586,28935,874237,36675,33460,42396,297540,36661,38284,29654,478745,33831,33601,34517,862171,33820,-18080,707719,-29295,68926,33440,2019,29862,27036,-23705,1066,-22541,50883,187202,46844,150672,-18104,-29944,21596,-29270,58070,14266,49539414,49539951,49541412,49999894,50000118,49999832,31946,34842,39396,709366,704428,710583,13300288,21625952,6142038,730911,2919885,2211879,3430941,737526,6920861,3089578,8287015,737110,5468910,3955189,6885793,735186,34549,33612
101,1000000,62979,58506,65261,65227,706409,708429,708186,60688,66754,60842,58497,58335,58687,875494,65234,62642,68136,313175,65212,66204,59196,465425,62901,62705,63487,865355,62900,46740,707671,36180,55411,-8274,2237,-30677,53453,17776,973,36777,21994,207371,49798,137445,45190,2390,-38115,36190,-7397,-51204,49559059,49559497,49560974,49999908,50000190,49999886,59891,61858,66200,709366,704428,710583,13319902,21613793,6165414,729424,2941949,2224122,3465119,736046,6947586,3106134,8304231,738209,5492584,3968887,6922601,734552,63514,62714
102,1009999,75338,74835,76408,74770,706297,708526,708075,75918,75058,74246,74812,74223,76302,871013,76387,76384,71583,326121,74741,74097,73218,454501,75298,75281,75339,867860,75315,-18304,707630,-29287,7046,-22149,2273,28889,63391,-23764,920,-19927,2336,210759,49321,129891,-17956,-31397,23525,-29254,58075,14268,49561745,49562137,49563366,49999927,50000213,49999905,75426,74789,75527,709366,704428,710583,13300094,21624629,6142277,730877,2922262,2213221,3434581,737373,6924714,3091883,8289761,737250,5471397,3956900,6889102,735170,75340,75282
103,1019999,60837,64166,60877,57426,706605,708573,708081,64319,56690,60858,64175,63129,67168,863625,60864,63152,49764,338393,57404,55449,60231,442836,60731,60883,60251,870243,60744,46539,707751,36178,60610,34540,2094,-31624,48541,18366,914,35650,24912,194099,46827,129080,45674,942,-36471,36188,-7403,-51200,49544296,49544795,49545803,49999954,50000190,49999886,66905,64923,60770,709366,704428,710583,13273832,21626006,6115760,732368,2888256,2183581,3401783,736063,6898124,3066627,8300457,734046,5439366,3928368,6859746,734166,60228,60877
104,1029999,31291,35238,31198,27400,707099,708553,707983,35185,26668,31662,35267,34190,38437,851127,31191,33639,20497,351734,27387,25512,31056,427076,31086,31267,30520,873124,31092,-18528,707875,-29294,68029,-7767,1840,29141,24726,-20708,1017,-24180,54627,170458,46601,143789,-17183,33065,25374,-29271,58066,14273,49525559,49526131,49527100,49999988,50000125,49999836,40486,39139,33034,709366,704428,710583,13265518,21634357,6104758,733110,2879336,2163321,3416008,731494,6886348,3044500,8339386,729997,5429518,3907237,6875839,731543,30493,31259
105,1039999,11071,12047,11807,9369,707319,708440,707944,12708,9978,10453,12060,11277,14299,820904,11803,12624,8212,348832,9364,9142,9566,447587,11011,11059,10862,871817,11012,46470,707897,36171,23043,42574,1738,-30710,5418,23364,1131,32269,52247,161000,28829,159820,47259,204,-36797,36172,-7408,-51200,49519170,49519714,49520688,50000030,50000034,49999787,15026,15008,10777,707479,707823,709107,13267420,21633184,6107034,732966,2879412,2166392,3410614,732513,6889130,3048403,8334398,730637,5430561,3910679,6871701,732047,10855,11057
106,1049999,17057,13562,19142,18532,707252,708443,707751,15742,20141,15215,13576,13301,14377,860123,19134,17109,22850,291616,18517,19696,13585,487639,16923,16773,17367,860414,16914,-18009,707812,-29295,45420,31460,1743,28820,14542,-26449,1128,-25394,67047,161447,50381,159492,-17537,-29677,20782,-29274,58066,14272,49526921,49527428,49528459,50000080,49999935,49999768,16204,21260,21962,707479,707823,709107,13280823,21631765,6120823,732178,2896063,2192722,3405000,737153,6899950,3071205,8290727,734947,5445718,3936171,6861184,734767,17388,16780
107,1059999,44038,38574,46660,46960,706945,708328,707897,41108,48864,41726,38597,38560,38489,877094,46634,43291,52264,302747,46930,48479,39839,473585,43896,43655,44618,863288,43887,46824,707721,36179,70976,-9351,1868,-30884,39751,16126,1063,33640,40376,173061,53076,150271,45118,2902,-38767,36183,-7400,-51195,49546398,49546771,49548038,50000145,49999839,49999817,42167,47781,50247,707479,707823,709107,13311749,21619343,6155544,730058,2929729,2217297,3446276,736848,6935705,3099026,8295778,737782,5480607,3962082,6903726,734895,44653,43666
108,1070000,69941,66551,71912,71400,706591,708448,707912,68450,72594,68046,66558,66262,67139,874031,71884,70034,72490,317739,71355,71886,66505,461858,69886,69743,70312,866276,69892,-18236,707647,-29284,38941,36246,2011,28762,57059,-25021,912,-21965,13910,186491,47839,128809,-18082,-30937,22988,-29255,58075,14280,49562633,49562694,49564167,50000217,49999768,49999947,67887,70104,72252,707479,707823,709107,13317756,21626084,6159301,729956,2940941,2224178,3462423,736317,6941084,3102016,8300335,737921,5489938,3967906,6917362,734725,70332,69749
109,1080000,73343,74296,74003,71712,706427,708394,708043,75017,71578,72664,74287,73516,76361,868827,73969,74869,66615,330100,71681,70513,71778,450978,73289,73336,73132,868620,73310,46609,707619,36182,26289,32137,2039,-30983,58286,16329,831,36130,8953,189102,46589,117445,45466,1458,-37027,36190,-7401,-51192,49557586,49557403,49558925,50000278,49999726,50000137,75131,73041,72722,707479,707823,709107,13290959,21622191,6134012,731296,2908188,2202764,3417662,737441,6917700,3085981,8290197,736589,5459416,3947941,6874617,735115,73124,73334
110,1090000,51476,55455,51295,47632,706698,708411,707952,55392,46688,51792,55469,54387,58609,860808,51273,53876,39493,342692,47605,45471,51265,437894,51323,51504,50759,871111,51342,-18442,707684,-29291,69662,-8900,1910,30146,38309,-23974,895,-24273,33875,176968,43724,126419,-17561,-32436,24683,-29271,58070,14278,49537358,49537022,49538728,50000305,49999714,50000365,58500,54239,51301,707479,707823,709107,13268337,21632757,6108087,732900,2883022,2175045,3404035,734517,6890298,3056282,8312700,732402,5433259,3919224,6861698,733281,50732,51496
111,1100000,22446,25670,22678,18970,707051,708318,708092,25866,18690,22536,25689,24622,28819,841446,22665,24695,13714,355349,18964,17559,21753,424478,22246,22397,21774,873954,22253,46378,707817,36172,57210,37160,1770,-28612,13212,16420,998,31813,64188,164013,34791,141078,46509,-330,-35276,36166,-7406,-51194,49522252,49521683,49523614,50000274,49999730,50000591,58500,54239,51301,707479,707823,709107,13266183,21634775,6105282,733088,2878002,2160551,3417635,730896,6888566,3043384,8348624,729494,5429355,3905118,6879684,731168,21751,22390
112,1110000,9837,9325,10932,9281,707147,708347,708075,10420,10273,8735,9333,8739,11035,821998,10927,10926,10241,326099,9278,9627,7728,475685,9815,9801,9856,866802,9813,-18268,707853,-29299,12774,16216,1794,31987,6585,-24406,1080,-25923,32502,166179,39321,152685,-16125,-31399,21867,-29286,58068,14272,49520627,49519898,49521729,50000171,49999775,50000777,30446,26971,22918,707479,707823,709107,13268359,21634008,6107699,732942,2882158,2173623,3404428,734257,6889171,3053863,8317375,731942,5432424,3917411,6863105,733055,9859,9802
113,1120000,24543,19944,26928,26832,706849,708338,708228,22359,28614,22503,19953,19837,20219,872800,26914,24107,32053,292127,26828,28279,20710,483244,24379,24185,24956,861169,24366,46903,707802,36171,60008,-10719,1969,-29097,21075,15698,1015,34170,61488,182475,50683,143421,45285,3391,-39622,36171,-7404,-51203,49532933,49532257,49533765,50000007,49999833,50000900,10191,12579,10036,707479,707823,709107,13290504,21623040,6133284,731349,2905397,2200876,3413965,737517,6913845,3083105,8289263,736312,5456583,3945629,6871589,735066,24984,24194
114,1129999,54135,48914,56735,56829,706493,708543,708200,51414,58680,51769,48913,48802,48989,875941,56721,53616,61331,308279,56817,58195,49915,469565,54030,53801,54715,864384,54020,-18168,707743,-29292,66491,34668,2167,29499,46796,-24508,907,-20493,30731,200948,50763,128135,-18169,-30457,22371,-29263,58069,14267,49553795,49553187,49554207,49999802,49999896,50000922,24983,32152,31490,707479,707823,709107,13317126,21625420,6158894,729969,2939588,2223411,3460359,736402,6940253,3101606,8299466,737912,5488778,3967229,6915572,734755,54747,53812
115,1139999,74154,72146,75665,74669,706322,708560,708133,73623,75405,72653,72127,71702,73095,872769,75648,74686,73619,321986,74646,74594,71401,458130,74117,74033,74362,867076,74125,46669,707669,36179,19137,-4830,2240,-31731,62625,17273,875,37609,6446,207719,49507,123615,45307,1921,-37557,36193,-7402,-51203,49563923,49563491,49563656,49999604,49999957,50000839,53254,59544,59414,707479,707823,709107,13310769,21617116,6155298,730037,2931720,2218109,3449902,736617,6940446,3101613,8299950,737893,5482980,3963539,6907242,734847,74373,74037
116,1149999,68312,70614,68570,65718,706613,708634,708105,70972,65190,68055,70624,69723,73131,866737,68561,70257,59022,334196,65696,64037,67396,446874,68246,68351,67913,869394,68254,-18369,707782,-29290,45656,-10152,2158,28913,53272,-23217,951,-21656,16701,200049,45736,134260,-17788,-31878,24066,-29260,58073,14269,49551548,49551547,49550819,49999451,49999996,50000633,73438,74692,75341,707479,707823,709107,13280445,21630069,6121001,732141,2897781,2194069,3406934,737168,6904504,3074864,8291025,735337,5447943,3938440,6862637,734890,67897,68346
117,1159999,41458,45609,41391,37335,706967,708556,708166,45619,36553,41747,45638,44460,49096,855281,41382,44057,29638,347220,37325,35277,41121,433287,41281,41470,40690,872039,41286,46459,707893,36173,72250,35738,1963,-31177,27408,18477,1009,35009,43691,181826,38902,142605,45995,325,-35843,36180,-7408,-51204,49530911,49531357,49530183,49999390,49999999,50000327,71191,66642,67233,707479,707823,709107,13267975,21633970,6107330,732961,2879430,2167185,3409213,732777,6890788,3050695,8331521,731011,5431082,3912182,6870073,732258,40662,41462
118,1169999,15400,17637,15827,12730,707287,708576,708005,17990,12834,15234,17656,16741,20311,832454,15824,17284,9367,356209,12724,11856,14422,427168,15256,15362,14924,874089,15258,-18570,707953,-29298,41308,-5299,1821,29328,8740,-17296,1111,-24693,67597,168646,33565,157001,-16490,32682,25363,-29276,58065,14268,49519730,49520477,49519181,49999425,49999973,49999961,48173,41573,41004,707479,707823,709107,13266570,21638111,6104574,733179,2878910,2162439,3416525,731304,6887263,3043865,8343742,729747,5429634,3906662,6877319,731419,14909,15357
119,1179999,11894,9834,13436,12458,707226,708645,708043,11451,13725,10436,9844,9455,10985,843252,13435,12392,15237,300794,12454,13237,9174,487311,11826,11742,12078,861870,11818,46876,707968,36171,27257,-14904,1879,-31100,12028,17743,1098,32293,57587,174043,59641,155226,46448,2991,-40006,36173,-7407,-51204,49522622,49523583,49522466,49999547,49999916,49999596,20397,16590,15366,707479,707823,709107,13275304,21632545,6115083,732509,2886505,2181454,3401200,735792,6896923,3063908,8305918,733524,5438149,3926322,6860592,733948,12090,11746
120,1190000,33949,28674,36593,36664,706990,708696,708080,31286,38626,31659,28693,28613,28789,875473,36591,33362,42345,297353,36650,38249,29732,478449,33795,33566,34478,862191,33776,-18079,707919,-29293,68729,33624,1994,28729,30937,-25582,1011,-23234,50805,184846,53674,142957,-18152,-29936,21625,-29266,58069,14269,49539147,49540146,49539616,49999734,49999835,49999283,12927,17914,15308,707479,707823,709107,13302061,21632518,6141657,731035,2919577,2211400,3431034,737444,6922431,3090119,8289406,737072,5469370,3955528,6886357,735187,34511,33577
121,1200000,63105,58615,65493,65268,706747,708622,708052,60908,66890,60867,58634,58420,58993,874729,65484,62911,68322,313323,65240,66271,59101,465693,63039,62845,63618,865391,63027,46743,707805,36184,55143,-8653,2074,-32327,53353,16802,968,35909,21844,192225,49605,136714,45229,2381,-38129,36197,-7399,-51196,49559074,49559894,49560047,49999958,49999764,49999077,36647,44649,40904,707479,707823,709107,13325980,21626569,6167283,729522,2942524,2224772,3465398,736118,6945780,3104646,8304252,738047,5493297,3969415,6923475,734555,63645,62854
122,1210000,75354,74846,76425,74791,706597,708596,708251,75930,75076,74263,74855,74263,76350,870998,76411,76405,71616,326105,74780,74145,73231,454555,75334,75318,75370,867875,75331,-18305,707811,-29287,7044,-22246,2142,29187,62303,-24104,918,-19968,2335,198590,48465,129608,-17958,-31398,23525,-29256,58073,14272,49561920,49562549,49563183,50000194,49999714,49999008,63422,68917,67156,707479,707823,709107,13302922,21633171,6142298,731010,2922241,2212869,3435178,737261,6927003,3092908,8292493,737250,5472370,3957641,6890251,735177,75371,75319
123,1220000,60727,64081,60643,57412,706841,708693,708144,64123,56548,60863,64111,63135,66884,864576,60641,62912,49613,338345,57396,55380,60381,442349,60632,60783,60159,870221,60634,46542,707890,36181,60669,34142,2077,-32314,45354,17877,983,36064,24982,192546,43832,138818,45642,946,-36437,36194,-7401,-51200,49544552,49545123,49546173,50000412,49999703,49999077,75427,74228,75341,707479,707823,709107,13276855,21635603,6115625,732526,2888622,2183630,3402634,735987,6898611,3066324,8302685,733922,5440133,3928848,6860866,734152,60136,60777
124,1230000,31348,35276,31303,27430,707186,708634,708195,35268,26753,31668,35310,34195,38593,850207,31300,33753,20585,351695,27424,25574,31035,427527,31149,31327,30594,873015,31150,-18528,708002,-29299,67937,-7615,1947,29955,22802,-17867,1100,-23958,54452,180321,42893,155494,-17153,33068,25337,-29276,58067,14264,49526101,49526623,49528020,50000553,49999730,49999260,63490,56689,59519,707479,707823,709107,13268460,21642006,6105177,733207,2879341,2163161,3416311,731439,6888403,3045181,8342587,729942,5430462,3907893,6877079,731538,30568,31319
125,1240000,11030,12018,11719,9361,707454,708750,708024,12637,9929,10450,12034,11277,14202,822720,11720,12532,8170,348731,9358,9125,9589,447071,10975,11024,10824,871883,10973,46468,708073,36172,22677,42294,1842,-31798,10951,28842,1172,32046,51600,170646,58482,165603,47199,213,-36764,36176,-7406,-51204,49519841,49520229,49521684,50000583,49999794,49999501,36312,28907,31650,709613,709449,705689,13269885,21641334,6106815,733105,2879916,2166399,3411888,732387,6890226,3048941,8335556,730650,5431498,3911405,6872784,732056,10817,11022
126,1250000,17022,13537,19070,18524,707252,708660,708047,15672,20103,15217,13550,13298,14282,861558,19069,17032,22811,291288,18517,19690,13609,487497,16892,16745,17331,860505,16879,-18016,707983,-29299,45389,31622,1908,29629,16660,-22295,1135,-25261,67142,176730,57840,160434,-17598,-29661,20789,-29278,58067,14264,49527707,49527992,49529191,50000492,49999866,49999722,13317,10947,10033,709613,709449,705689,13283055,21638210,6120933,732273,2896130,2192404,3405762,737028,6902550,3072377,8293805,734951,5446745,3936869,6862573,734758,17352,16752
127,1259999,44182,38686,46946,46996,706819,708674,708071,41374,49035,41724,38702,38593,38835,875445,46943,43633,52486,303129,46978,48573,39728,474014,44050,43809,44769,863323,44032,46821,707851,36179,70996,-9768,2084,-31797,42080,16320,1002,34428,40255,193177,56002,141674,45191,2884,-38809,36188,-7400,-51202,49547447,49547591,49548382,50000309,49999935,49999874,21819,28055,22455,709613,709449,705689,13316097,21628772,6156786,730138,2930801,2218168,3447426,736868,6935548,3098534,8296936,737681,5481832,3962966,6905273,734895,44803,43820
128,1269999,69917,66543,71868,71381,706482,708571,708215,68415,72561,68042,66540,66256,67082,874187,71852,70001,72462,317732,71367,71876,66582,461719,69874,69727,70311,866230,69869,-18240,707753,-29290,38901,36344,2204,29353,61414,-24477,923,-20242,13901,204377,51507,130310,-18092,-30938,22988,-29259,58073,14268,49563694,49563582,49563736,50000080,49999984,49999935,49003,56190,50778,709613,709449,705689,13319983,21632009,6159581,730034,2941393,2224139,3463659,736191,6944360,3103661,8303673,737964,5491386,3968942,6919210,734723,70331,69734
129,1279999,73305,74292,73918,71685,706431,708588,708048,74966,71513,72665,74284,73537,76281,869109,73904,74810,66536,330130,71654,70453,71844,450766,73257,73304,73102,868614,73272,46608,707686,36181,26642,31907,2198,-31936,60377,17698,905,36321,9078,203841,48286,127822,45458,1458,-37020,36194,-7400,-51201,49558681,49558452,49557770,49999871,50000015,49999909,71100,74312,72461,709613,709449,705689,13295385,21631319,6135426,731361,2909312,2203653,3418916,737453,6917686,3085540,8291566,736485,5460723,3948839,6876359,735106,73094,73302
130,1289999,51545,55520,51429,47640,706672,708419,708052,55516,46770,51794,55533,54409,58802,860160,51407,54027,39561,342752,47620,45508,51220,438123,51393,51573,50831,871099,51411,-18446,707711,-29296,69778,-8696,2044,30286,39238,-22036,985,-23235,33887,189548,44725,139182,-17538,-32440,24657,-29273,58069,14267,49538617,49538414,49537145,49999711,50000030,49999829,72811,69352,72457,709613,709449,705689,13272619,21640554,6109791,732928,2883795,2175546,3405098,734489,6892386,3057177,8315318,732394,5434880,3920378,6863773,733278,50804,51565
131,1299999,22341,25598,22458,18944,707091,708430,708012,25698,18540,22532,25619,24617,28561,843592,22449,24467,13549,355452,18936,17477,21848,423123,22141,22293,21666,874021,22148,46376,707841,36172,57100,36789,1815,-30069,13759,19393,1045,32290,64369,168177,36403,147784,46433,-339,-35197,36171,-7407,-51199,49523450,49523148,49521653,49999615,50000034,49999737,52842,45039,50758,709613,709449,705689,13269924,21643165,6106253,733165,2879329,2161189,3419860,730775,6889636,3043996,8349483,729527,5430980,3906270,6881777,731165,21643,22286
132,1309999,9833,9320,10927,9279,707138,708313,708008,10416,10265,8734,9328,8736,11022,822216,10921,10926,10218,326280,9275,9622,7731,475601,9811,9798,9845,866985,9809,-18277,707816,-29300,12733,16173,1772,32060,5197,-31156,1087,-26404,32411,164188,31046,153706,-16136,-31410,21874,-29289,58067,14271,49521832,49521423,49519822,49999554,50000026,49999672,25304,18597,22431,709613,709449,705689,13272650,21642280,6109255,732985,2882970,2174124,3405589,734219,6891069,3054627,8319908,731923,5434019,3918538,6865168,733051,9847,9799
133,1320000,24656,20030,27145,26872,706937,708308,708047,22570,28746,22504,20041,19861,20513,870034,27130,24354,32202,292759,26861,28343,20620,483751,24491,24296,25073,861153,24480,46907,707762,36175,60153,-11086,1884,-29715,18950,13913,1048,33475,61350,174604,45360,148147,45403,3363,-39664,36176,-7402,-51198,49534192,49533745,49532277,49999501,50000007,49999665,12506,14229,10096,709613,709449,705689,13295929,21633791,6135160,731414,2906917,2202087,3415641,737537,6913909,3082729,8290627,736216,5458295,3946846,6873788,735062,25100,24305
134,1330000,54067,48853,56604,56813,706558,708242,708108,51289,58603,51764,48856,48768,48859,876339,56566,53454,61202,308188,56793,58154,49947,469435,53952,53723,54639,864370,53950,-18166,707633,-29291,66584,34865,2043,31314,44781,-24764,968,-22653,30813,189416,48640,136690,-18194,-30449,22387,-29271,58075,14273,49554874,49554240,49553127,49999436,49999977,49999726,33539,38876,31804,709613,709449,705689,13319956,21631630,6159678,730023,2940050,2223509,3461366,736319,6942534,3102776,8301714,737948,5490054,3968162,6917157,734757,54671,53733
135,1340000,74178,72166,75722,74667,706392,708318,708034,73675,75433,72647,72154,71695,73232,872358,75679,74722,73632,322013,74633,74603,71324,458264,74132,74046,74384,867048,74150,46675,707578,36183,18944,-5142,2064,-30601,62697,17164,869,36008,6379,191417,49548,122756,45321,1921,-37557,36190,-7398,-51192,49564987,49564147,49563213,49999375,49999950,49999840,60516,65690,59689,709613,709449,705689,13316415,21626569,6157817,730046,2932611,2218982,3450581,736684,6938747,3100403,8299357,737786,5483863,3964120,6908471,734837,74395,74050
136,1350000,68337,70621,68640,65719,706386,708227,708105,71017,65235,68043,70609,69671,73234,866271,68592,70285,59058,334182,65697,64062,67331,447043,68252,68351,67937,869320,68281,-18369,707570,-29292,45469,-9993,2089,31178,55979,-23632,911,-21899,16626,193767,48041,128645,-17779,-31877,24058,-29270,58073,14272,49552635,49551776,49550960,49999326,49999938,49999995,74736,75516,75390,709613,709449,705689,13282807,21632932,6122413,732108,2898110,2194089,3407746,737091,6905761,3075611,8291935,735382,5448804,3938943,6863963,734868,67921,68347
137,1360000,41309,45487,41102,37293,706692,708267,707960,45374,36367,41724,45498,44392,48741,856589,41076,43729,29424,347209,37272,35163,41216,432510,41115,41302,40534,871993,41136,46463,707637,36175,72083,35367,1987,-30123,28520,18764,1026,33996,43749,184239,40627,145141,45942,329,-35790,36178,-7402,-51201,49531850,49531029,49530541,49999303,49999942,50000167,66124,61307,67040,709613,709449,705689,13269430,21636200,6108047,732957,2880072,2167283,3410675,732646,6890522,3050665,8330925,731032,5431613,3912363,6871154,732220,40506,41293
138,1370000,15426,17642,15899,12732,707019,708223,708016,18033,12891,15217,17654,16716,20372,831293,15889,17348,9434,356091,12727,11887,14359,428196,15279,15385,14946,874106,15285,-18575,707750,-29301,41249,-5092,1814,31532,9579,-18959,1074,-24552,67380,168071,36721,151891,-16457,32692,25298,-29285,58064,14267,49520696,49519924,49519704,49999295,49999965,50000327,40373,33586,40653,709613,709449,705689,13267824,21638641,6105647,733128,2879008,2162513,3416640,731304,6888094,3044208,8344827,729742,5430086,3906884,6878099,731400,14930,15380
